Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
0,2005,10,22,2005-07-23,2005-07-28,6,261792,12949232.03,1092.16,07-25,15.41,15.52,"(-5.625, 5.625, 50.1753080588334, 54.3858129450494)","(-3.1640625, 50.52618360228825)(-2.109375, 51.22793458687985)(-1.0546875, 52.280560785003146)(1.0546875, 52.280560785003146)(1.40625, 52.280560785003146)(1.0546875, 53.33318703966727)"
0,2005,11,24,2005-07-25,2005-07-24,3,38741,2869743.26,209.75,07-26,27.12,26.94,"(-2.8125, -1.40625, 36.8420237038942, 38.2455282337738)","(-2.109375, 37.54377597548913)(-2.109375, 37.54377597548913)(-2.4609375, 37.54377597548913)"
0,2005,12,32,2005-08-02,2005-08-01,12,850376,124337303.16,4224.27,08-01,21.19,21.23,"(2.109375, 14.765625, 38.9472804370071, 54.3858129450494)","(9.4921875, 44.9121712950798)(9.140625, 42.806916381464276)(9.140625, 42.45604048095604)(9.140625, 42.45604048095604)(10.8984375, 41.754288617722466)(9.4921875, 50.175307385181746)(10.1953125, 49.473556023324846)(10.8984375, 49.473556023324846)(11.953125, 45.96479967268973)(11.25, 45.69489450138115)(8.4375, 45.613923142364825)(8.4375, 44.91217148304288)"
0,2005,13,32,2005-08-02,2005-08-01,3,33859,2288998.45,210.53,07-31,29.77,29.59,"(-3.515625, -2.109375, 36.8420237038942, 38.2455282337738)","(-3.515625, 37.192899846346805)(-2.8125, 37.54377597548913)(-2.8125, 37.54377597548913)"
0,2005,14,32,2005-08-02,2005-08-01,12,194722,40683335.85,1082.42,08-04,27.52,27.41,"(9.140625, 14.765625, 35.4385190210863, 38.9472804370071)","(12.65625, 37.19289979422315)(12.3046875, 37.19289979422315)(11.953125, 37.19289979422315)(11.953125, 37.19289979422315)(11.953125, 37.19289979422315)(12.65625, 37.19289979422315)(11.953125, 36.84202366566636)(11.6015625, 36.84202366566636)(11.6015625, 36.84202366566636)(11.953125, 36.84202366566636)(11.6015625, 36.140271368586205)(13.7109375, 36.84202369115724)"
0,2005,15,32,2005-08-02,2005-08-05,4,43532,4511507.35,258.04,08-05,28.24,28.24,"(-2.8125, -1.40625, 36.8420237038942, 38.2455282337738)","(-2.109375, 37.54377597548913)(-2.109375, 37.54377597548913)(-2.109375, 37.54377597548913)(-2.109375, 37.54377597548913)"
0,2005,16,38,2005-08-08,2005-08-16,9,404159,64372017.78,2375.41,08-11,25.98,26.92,"(-5.625, 4.21875, 35.4385190210863, 43.8595445166024)","(-0.3515625, 39.649032275410846)(-0.703125, 39.649032275410846)(-0.703125, 39.298156255311554)(-0.703125, 39.298156255311554)(-0.3515625, 39.649032275410846)(0.3515625, 40.350784470770606)(0.3515625, 39.99990846618743)(2.109375, 42.10516470306837)(2.4609375, 42.4560407015785)"
0,2005,17,38,2005-08-08,2005-08-17,10,167503,43092952.01,1027.19,08-09,29.88,30.04,"(0.0, 7.734375, 35.4385190210863, 36.8420237038942)","(3.8671875, 36.140271368586205)(3.8671875, 36.140271368586205)(3.8671875, 36.140271368586205)(3.515625, 36.140271368586205)(3.515625, 36.140271368586205)(3.515625, 36.140271368586205)(3.515625, 36.140271368586205)(3.515625, 36.140271368586205)(2.8125, 36.140271368586205)(2.8125, 36.140271368586205)"
0,2005,18,51,2005-08-21,2005-08-31,11,571171,96467437.58,2570.75,08-25,20.43,20.78,"(-6.328125, 3.515625, 35.4385190210863, 49.4735568764181)","(-0.3515625, 45.2630478125972)(-0.3515625, 44.91217200857524)(-1.0546875, 42.10516420678941)(-1.0546875, 40.70166022617802)(-1.40625, 40.350784261523394)(-1.7578125, 40.70166022617802)(-1.7578125, 42.105163877938686)(-1.7578125, 42.105163877938686)(-2.109375, 41.79327417658923)(-1.7578125, 42.5262148829265)(-1.0546875, 42.53859855552363)"
0,2005,19,54,2005-08-24,2005-08-31,8,315512,23223356.15,1225.11,08-26,14.78,14.74,"(-9.84375, 0.703125, 49.4735568764181, 54.3858129450494)","(-5.2734375, 51.22793458687985)(-4.921875, 52.280560785003146)(-4.921875, 51.92968529643001)(-4.5703125, 51.92968529643001)(-5.2734375, 51.92968529643001)(-6.6796875, 52.280560785003146)(-6.6796875, 52.280560785003146)(-6.328125, 51.929685424995434)"
